ACTION START 1200 0 START
ACTION QUERY 1200 10 boys love characteristics in thailand
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 46355401
ACTION QUERY 1200 1120 ("boys love" OR "yaoi" OR "geiko" OR "gender bender" OR "boys love manga" OR "yaoi manga" OR "geiko manga" OR "shonen-ai" OR "boys love novels" OR "yaoi novels" OR "geiko novels" OR "BL" OR "boyxboy" OR "male male romance") AND ("characteristics" OR "elements" OR "traits" OR "properties" OR
ACTION SERP 1200 1125 EXAMINE_SERP
ACTION SNIPPET 1200 1128 SNIPPET_NOT_RELEVANT 65633529
ACTION SNIPPET 1200 1131 SNIPPET_NOT_RELEVANT 10868053
ACTION SNIPPET 1200 1134 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 1137 SNIPPET_NOT_RELEVANT 63319824
ACTION SNIPPET 1200 1140 SNIPPET_NOT_RELEVANT 156105471
ACTION SNIPPET 1200 1143 SNIPPET_NOT_RELEVANT 24250236
ACTION SNIPPET 1200 1146 SNIPPET_NOT_RELEVANT 25868093
ACTION SNIPPET 1200 1149 SNIPPET_NOT_RELEVANT 97019794
ACTION SNIPPET 1200 1152 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 1155 SNIPPET_NOT_RELEVANT 44976446
ACTION SNIPPET 1200 1158 SNIPPET_NOT_RELEVANT 153547062
ACTION SNIPPET 1200 1161 SNIPPET_NOT_RELEVANT 123338059
ACTION SNIPPET 1200 1164 SNIPPET_NOT_RELEVANT 96685574
ACTION SNIPPET 1200 1167 SNIPPET_NOT_RELEVANT 70362742
ACTION SNIPPET 1200 1170 SNIPPET_NOT_RELEVANT 126990526
ACTION SNIPPET 1200 1173 SNIPPET_NOT_RELEVANT 11348037
ACTION SNIPPET 1200 1176 SNIPPET_NOT_RELEVANT 40102763
ACTION SNIPPET 1200 1179 SNIPPET_NOT_RELEVANT 11456675
ACTION SNIPPET 1200 1182 SNIPPET_NOT_RELEVANT 131325408
ACTION SNIPPET 1200 1185 SNIPPET_NOT_RELEVANT 158072526
ACTION SNIPPET 1200 1188 SNIPPET_NOT_RELEVANT 153741797
ACTION SNIPPET 1200 1191 SNIPPET_NOT_RELEVANT 150029346
ACTION SNIPPET 1200 1194 SNIPPET_NOT_RELEVANT 2034416
ACTION SNIPPET 1200 1197 SNIPPET_NOT_RELEVANT 58909389
ACTION SNIPPET 1200 1200 SNIPPET_NOT_RELEVANT 126173732
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 11
INFO TOTAL_SNIPPETS_EXAMINED 345
INFO TOTAL_DOCUMENTS_EXAMINED 0
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 0
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 11
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
