ACTION START 1200 0 START
ACTION QUERY 1200 10 school dress code
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 36984426
ACTION QUERY 1200 1120 ("school dress code" OR "uniform" OR "school uniform" OR "dress code") AND ("LGBTQ" OR "LGBT" OR "gay" OR "lesbian" OR "bisexual" OR "transgender" OR "trans" OR "non-binary" OR "gender-neutral") AND ("discrimination" OR "perception" OR "attitudes" OR "prejudice" OR "barriers" OR "access" OR "inclusion" OR
ACTION SERP 1200 1125 EXAMINE_SERP
ACTION SNIPPET 1200 1128 SNIPPET_NOT_RELEVANT 7999104
ACTION SNIPPET 1200 1131 SNIPPET_NOT_RELEVANT 145144544
ACTION SNIPPET 1200 1134 SNIPPET_NOT_RELEVANT 36997287
ACTION SNIPPET 1200 1137 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 1140 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 1143 SNIPPET_NOT_RELEVANT 122442698
ACTION SNIPPET 1200 1146 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 1149 SNIPPET_NOT_RELEVANT 70997802
ACTION SNIPPET 1200 1152 SNIPPET_NOT_RELEVANT 69795393
ACTION SNIPPET 1200 1155 SNIPPET_NOT_RELEVANT 45450981
ACTION SNIPPET 1200 1158 SNIPPET_NOT_RELEVANT 71895320
ACTION SNIPPET 1200 1161 SNIPPET_NOT_RELEVANT 36984224
ACTION SNIPPET 1200 1164 SNIPPET_NOT_RELEVANT 152064779
ACTION SNIPPET 1200 1167 SNIPPET_NOT_RELEVANT 150544757
ACTION SNIPPET 1200 1170 SNIPPET_NOT_RELEVANT 64607716
ACTION SNIPPET 1200 1173 SNIPPET_NOT_RELEVANT 36983981
ACTION SNIPPET 1200 1176 SNIPPET_NOT_RELEVANT 28437928
ACTION SNIPPET 1200 1179 SNIPPET_NOT_RELEVANT 63050826
ACTION SNIPPET 1200 1182 SNIPPET_NOT_RELEVANT 8288937
ACTION SNIPPET 1200 1185 SNIPPET_NOT_RELEVANT 160825423
ACTION SNIPPET 1200 1188 SNIPPET_NOT_RELEVANT 78914679
ACTION SNIPPET 1200 1191 SNIPPET_NOT_RELEVANT 62531440
ACTION SNIPPET 1200 1194 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 1197 SNIPPET_NOT_RELEVANT 69157081
ACTION SNIPPET 1200 1200 SNIPPET_NOT_RELEVANT 41644389
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 11
INFO TOTAL_SNIPPETS_EXAMINED 345
INFO TOTAL_DOCUMENTS_EXAMINED 0
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 0
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 11
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
