ACTION START 1200 0 START
ACTION QUERY 1200 10 TRUCKS AND TYRES
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 143687362
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 43110328
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 132354472
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 68448792
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 135736346
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 17759538
ACTION QUERY 1200 1120 ("trucks" OR "commercial vehicles" OR "heavy vehicles" OR "HGVs") AND ("tyres" OR "tires" OR "vehicle tyres" OR "auto tires" OR "commercial vehicle tyres" OR "HGV tyres" OR "passenger vehicle tyres" OR "car tyres") AND ("impact" OR "effect" OR "consequence" OR "influence" OR "aftermath" OR "repercussion" OR "reaction" OR "outcome
ACTION SERP 1200 1125 EXAMINE_SERP
ACTION SNIPPET 1200 1128 SNIPPET_NOT_RELEVANT 78435704
ACTION SNIPPET 1200 1131 SNIPPET_NOT_RELEVANT 70341223
ACTION SNIPPET 1200 1134 SNIPPET_NOT_RELEVANT 85728012
ACTION SNIPPET 1200 1137 SNIPPET_NOT_RELEVANT 30887585
ACTION SNIPPET 1200 1140 SNIPPET_NOT_RELEVANT 131327997
ACTION SNIPPET 1200 1143 SNIPPET_NOT_RELEVANT 156087326
ACTION SNIPPET 1200 1146 SNIPPET_NOT_RELEVANT 47482505
ACTION SNIPPET 1200 1149 SNIPPET_NOT_RELEVANT 10998020
ACTION SNIPPET 1200 1152 SNIPPET_NOT_RELEVANT 156694413
ACTION SNIPPET 1200 1155 SNIPPET_NOT_RELEVANT 47644972
ACTION SNIPPET 1200 1158 SNIPPET_NOT_RELEVANT 159342294
ACTION SNIPPET 1200 1161 SNIPPET_NOT_RELEVANT 8616175
ACTION SNIPPET 1200 1164 SNIPPET_NOT_RELEVANT 95307390
ACTION SNIPPET 1200 1167 SNIPPET_NOT_RELEVANT 14147838
ACTION SNIPPET 1200 1170 SNIPPET_NOT_RELEVANT 39946523
ACTION SNIPPET 1200 1173 SNIPPET_NOT_RELEVANT 7302013
ACTION SNIPPET 1200 1176 SNIPPET_NOT_RELEVANT 83079025
ACTION SNIPPET 1200 1179 SNIPPET_NOT_RELEVANT 132136439
ACTION SNIPPET 1200 1182 SNIPPET_NOT_RELEVANT 151439137
ACTION SNIPPET 1200 1185 SNIPPET_NOT_RELEVANT 6507716
ACTION SNIPPET 1200 1188 SNIPPET_NOT_RELEVANT 123213138
ACTION SNIPPET 1200 1191 SNIPPET_NOT_RELEVANT 127573546
ACTION SNIPPET 1200 1194 SNIPPET_NOT_RELEVANT 6786127
ACTION SNIPPET 1200 1197 SNIPPET_NOT_RELEVANT 129047889
ACTION SNIPPET 1200 1200 SNIPPET_NOT_RELEVANT 23901879
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 11
INFO TOTAL_SNIPPETS_EXAMINED 345
INFO TOTAL_DOCUMENTS_EXAMINED 0
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 0
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 11
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
